,순서,상품명,별점,도수,설명,맛과향,이미지
109,110,IDÔL,4.44,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/a252d9d0-987f-0137-f53e-066b6cc7b6b9/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
110,111,SOCIAL HOUSE VODKA,4.31,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/325a8c00-9469-0137-f930-222ddd22d2c0/social_house_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
111,112,STARR BLU VODKA,2.81,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/eef08420-8eef-0137-85b0-2e2c5f893df7/starr_blu_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
112,113,CROWN RUSSE VODKA,4.75,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/cd58ef20-8ee0-0137-85a2-2e2c5f893df7/crown_russe_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
113,114,SUMMUM VODKA,4.75,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/91d38560-630c-0137-541f-76e227d21237/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
114,115,ST. LOUIS DISTILLERY CARDINAL SIN,4.25,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/418086c0-518b-0137-6755-1aeffe40e5ed/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
115,116,UPSTATE BY SAUVAGE,3.75,45.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/4bf6edb0-50b6-0137-cb51-1aa691b671de/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
116,117,PURITY VODKA CONNOISSEUR 51 RESERVE,5.0,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":45,""earthy"":15,""spicy"":35,""herbal"":0,""oily"":10,""chemical"":0,""rich"":35,""sweet"":25,""mineral"":20,""neutral"":75,""harsh"":10,""bitter"":20,""fruity"":0,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/08464b20-3b64-0137-4a99-72d0282741b0/purity_51_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
117,118,GREEN MARK VODKA,3.69,,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/657d7550-38ab-0137-9587-727486a54752/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
118,119,ABSOLUT EXTRAKT,4.19,35.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/931a5260-3710-0137-4b5c-7a13e0e3b5d3/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
119,120,CHASE ORIGINAL POTATO VODKA,3.88,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/0b0a3100-0d54-0137-3a79-6a9d639d49c9/chase_original_potato_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
120,121,GRAY DUCK VODKA,4.88,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/e88c4df0-08be-0137-fd58-42decbc54a51/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
121,122,COVINGTON GOURMET VODKA,3.0,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/5a3628a0-fe2c-0136-e25c-6665cbf74789/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
122,123,NUE,3.81,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/8b886870-f8c2-0136-4111-72fee00e431e/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
123,124,SHEVKOFF LUXURY VODKA,3.56,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/29cfa430-d3dc-0136-659b-7e2383dffb93/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
124,125,TOM'S TOWN DOUBLE GRAIN VODKA,4.33,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/aef052c0-b3a4-0136-f160-62af3fb00776/toms_town_double_grain_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
125,126,DILLON'S METHOD 95 VODKA,3.88,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/55c17c80-a4ca-0135-933c-16c86895c577/dillons_method_95_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
126,127,CRATER LAKE VODKA,3.75,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":0,""earthy"":15,""spicy"":0,""herbal"":0,""oily"":40,""chemical"":45,""rich"":35,""sweet"":0,""mineral"":80,""neutral"":75,""harsh"":25,""bitter"":10,""fruity"":0,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/5be4daf0-9b64-0135-b5f5-2e05cf202ac5/crater_lake_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
127,128,ST. GEORGE SPIRITS ALL PURPOSE VODKA,3.94,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":65,""earthy"":65,""spicy"":15,""herbal"":0,""oily"":0,""chemical"":0,""rich"":68,""sweet"":75,""mineral"":0,""neutral"":5,""harsh"":0,""bitter"":0,""fruity"":80,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/326fc070-8d02-0135-c327-2a6c85e607e8/st_george_all_purpose_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
128,129,DASH VODKA,4.75,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/dffb46a0-e4dd-0134-e152-36b427100ac9/dash_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
129,130,REDMONT VODKA,4.58,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/653bb8f0-75e1-0139-b662-061e1e8e4cf6/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
130,131,STARLIGHT DISTILLING 31 STARS VODKA,4.08,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/34f32820-334a-0139-42a9-2ebb5a49cbe4/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
131,132,EVERCLEAR 190 PROOF,1.08,95.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/3bb9eff0-decc-0138-7171-4ed899f5fb75/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
132,133,SMUGGLERS NOTCH VODKA,4.08,,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/9e71e5c0-d107-0138-12c1-56b42b7f898e/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
133,134,THIRTEENTH COLONY DISTILLERIES SOUTHERN VODKA,4.67,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/4bfdeda0-c5fa-0138-d55b-66a77d44b4e6/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
134,135,NEW AMSTERDAM VODKA 100 PROOF,2.89,50.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/cebe7220-aed7-0138-47f2-3ab13813b308/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
135,136,OREGON SPIRIT CASCADIAN VODKA,3.33,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/216861d0-aed7-0138-fe25-12d7a235a0f9/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
136,137,TAHOE BLUE,4.83,,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/3f08d9d0-997e-0138-3f2e-42649e376d67/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
137,138,FABER VODKA,3.67,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/cf1c0380-6d20-0138-a666-02a205f05937/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
138,139,ESBJAERG VODKA,2.08,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/3b84da10-5359-0138-d533-42ef104fa582/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
139,140,POLUGAR #3,4.25,,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/eadff450-45f3-0138-12b9-5e85a91fb8f7/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
140,141,BARTON CHARCOAL FILTERED VODKA,2.0,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/cb527760-21fb-0138-fb03-6e25f815d371/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
141,142,KING ST. VODKA,4.42,43.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/0ffb7cb0-e9eb-0137-02e0-42ad6e9ec158/king_st_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
