NUM,NAME,SCORE,ABV,DES,TASTE,IMG
398,CANNABIS VODKA L'OR,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/df2ba420-fb78-0137-6759-0a0568e1648f/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
399,SUGARLANDS SHINE,none,50,none,none,"https://ip-distiller.imgix.net/images/spirits/c786a160-f938-0137-54e9-2eb967c345d0/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
400,TRUE NORTH CHOCOLATE VODKA,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/473b9440-f938-0137-31fc-6685b7b60c73/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
401,ABSOLUT CHICAGO,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/293c8310-ef9c-0137-d5ca-5ef7012ab7c4/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
402,SALTWORKS PROPERTY SMOKED SEA SALT VODKA,none,40,"Saltworks Property Smoked Sea Salt Vodka is a flavored vodka produced by Boston Brands of Maine, owned by The Sazerac Co. This is one of two salt-infused vodkas released by the brand which were introduced in early 2019. Bottled at 80 proof.",none,"https://ip-distiller.imgix.net/images/spirits/925e1740-e91f-0137-972e-766b99645c30/saltworks_smoked_sea_salt_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
403,SALTWORKS PROPERTY HIMALAYAN PINK SALT VODKA,none,40,"Saltworks Property Himalayan Pink Salt Vodka is a flavored vodka produced by Boston Brands of Maine, owned by The Sazerac Co. The vodka is infused with salt minded in the Himalayan Mountains. Bottled at 80 proof.",none,"https://ip-distiller.imgix.net/images/spirits/150a5680-e91f-0137-5462-1ea64085bd63/saltworks_himalayan_pink_salt_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
404,BURNETT’S,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/70a7a8a0-e647-0137-9f8c-1ac137ba6526/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
405,HAMMER SPRING HIDDEN VODKA,none,,none,none,"https://ip-distiller.imgix.net/images/spirits/8e02af70-e5ba-0137-9f6f-1ac137ba6526/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
406,OGDEN’S OWN FIVE WIVES HEAVENLY,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/8b974820-e5b2-0137-f38f-3a78457c0fbb/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
407,OGDEN’S OWN FIVE WIVES SINFUL,none,,none,none,"https://ip-distiller.imgix.net/images/spirits/3e34bbd0-e5b2-0137-9f69-1ac137ba6526/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
408,THREE OLIVES PINEAPPLE,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/b4d4dae0-e0a5-0137-933b-6ef31114c3f7/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
409,GRASOVKA,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/773eb4f0-db07-0137-afce-52ff8868f799/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
410,1911 COLD BREW COFFEE VODKA,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/15f9b0b0-a5e9-0137-816d-36ba1721ebff/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
411,DEAD EYE XXX,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/bc70b890-a05b-0137-953d-5eb2111f2fa8/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
412,ABSOLUT LOVE,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/3dba6ed0-9c45-0137-fd10-2af638befd33/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
413,ALBERTSONS VODKA,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/2f9eaa80-9c42-0137-40a1-6ee24d1b847d/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
414,ABSOLUT MEXICO VODKA,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/b4e5ee30-9c41-0137-248b-6eb34720c117/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
415,ABSOLUT VODKA ANDY WARHOL LIMITED EDITION,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/11b011f0-9c40-0137-409f-6ee24d1b847d/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
416,BROOKLYN REPUBLIC PASSIONFRUIT PEAR,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/6a7ca810-8e2a-0137-3d73-6250783095a7/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
417,THREE OLIVES GRAPE,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/86ac8f60-8e29-0137-3d72-6250783095a7/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
418,THREE OLIVES MANGO,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/2c71e300-8e29-0137-3d71-6250783095a7/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
419,PINNACLE GUMMY,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/6e0d53f0-8e25-0137-17a2-7a9d79e33cf5/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
420,PINNACLE CINNAMON ROLL (CINNABON),none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/8fff3d40-8e24-0137-3d6d-6250783095a7/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
421,PINNACLE PUMPKIN PIE,none,,none,none,"https://ip-distiller.imgix.net/images/spirits/97c58680-8df4-0137-3d48-6250783095a7/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
422,CHAMBORD FLAVORED VODKA,none,37.5,none,none,"https://ip-distiller.imgix.net/images/spirits/0bd83cb0-8cb8-0137-e600-723603cb0520/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
423,OLD SMOKEY HONEYSUCKLE MOONSHINE,none,20,none,none,"https://ip-distiller.imgix.net/images/spirits/8e8cc8f0-7e42-0137-5b9a-5268873ba436/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
424,DR STONER’S FRESH HERB,none,42,none,none,"https://ip-distiller.imgix.net/images/spirits/f55b3960-6183-0137-b430-4626912ee285/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
425,CROP ORGANIC TOMATO VODKA,none,35,Crop Organic Tomato Vodka is made with USDA certified organic corn grown in the US for the neutral grain base. The Tomato flavored vodka is bottled at 70 proof. Note: This product has been discontinued.,none,"https://ip-distiller.imgix.net/images/spirits/5ca0af90-5f1c-0137-5d75-3eb8d2aa911a/crop_tomato_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
426,1911 HONEYCRISP VODKA,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/d37b5ed0-5ecd-0137-c0e0-7e7f6eb29035/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
427,BELVEDERE BLOODY MARY,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/7375f220-5e09-0137-6fba-0e7902a57294/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
428,PICKERS BLUEBERRY VODKA,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/bbf1c0f0-51ab-0137-8aea-164dc6323ae1/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
429,ERRINGTON LAKE 801 RASPBERRY VODKA,none,39.5,none,none,"https://ip-distiller.imgix.net/images/spirits/7f0a63d0-4d4d-0137-faaf-1a080c53f3b2/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
430,SKYY INFUSIONS COLD BREW COFFEE,none,35,This cold-brew inspired vodka uses Arabica coffee beans which are infused into the traditional Skyy Vodka product. Skyy is distilled via four-column distillation from 100% American grains. It uses pure filtered water and is triple-filtered.,none,"https://ip-distiller.imgix.net/images/spirits/200637b0-4aaa-0137-895b-7234f3febea0/skyy_cold_brew_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
431,EFFEN YUZU CITRUS VODKA,none,37.5,"EFFEN Yuzu Citrus Vodka is a flavored vodka from the Dutch brand released in April 2019. Yuzu is a fragrant citrus fruit with origins in China, but it is widely cultivated in Japan. Its flavor is described as a cross between grapefruit and lemon. EFFEN Yuzu Citrus is made with its standard 100% French wheat neutral spirit base. No added sugar or artificial flavors are used in its production.","{""grain"":25,""earthy"":0,""spicy"":40,""herbal"":0,""oily"":0,""chemical"":20,""rich"":30,""sweet"":20,""mineral"":0,""neutral"":0,""harsh"":15,""bitter"":50,""fruity"":50,""floral"":30}","https://ip-distiller.imgix.net/images/spirits/32b221a0-3ddf-0137-7005-262b7567f417/effen_yuzu_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
432,EFFEN ROSÉ VODKA,none,37.5,EFFEN Rosé is a flavored vodka from the Dutch brand released in April 2019. It is made with its standard 100% French wheat neutral spirit base. No added sugar or artificial flavors are used in its production. This Rosé flavor is suggested to serve with club soda or sparkling wine.,"{""grain"":0,""earthy"":0,""spicy"":0,""herbal"":0,""oily"":0,""chemical"":5,""rich"":40,""sweet"":85,""mineral"":0,""neutral"":0,""harsh"":0,""bitter"":20,""fruity"":60,""floral"":15}","https://ip-distiller.imgix.net/images/spirits/6aad40f0-3dde-0137-7004-262b7567f417/effen_rose_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
433,STOLICHNAYA CRANBERI,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/4ee9ed20-370a-0137-ee13-52a513a030ce/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
434,ABSOLUT GRAPEVINE,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/017e1150-3709-0137-1d5f-4aabaa55ac87/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
435,TRIPLE EIGHT BLUEBERRY FLAVORED VODKA,none,34,none,none,"https://ip-distiller.imgix.net/images/spirits/06ecc130-2a1e-0137-5a4f-7a5c5431d81b/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
436,LAST MOUNTAIN SWEET SASKATOON BERRY VODKA,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/8d3ac760-26a1-0137-1d02-46ba7ba06170/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
437,THREE OLIVES CHOCOLATE,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/ce8893c0-1c61-0137-1ee8-321b71432c95/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
438,PINNACLE KEY LIME WHIPPED,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/886be430-1c61-0137-1ee7-321b71432c95/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
439,CORSAIR VANILLA BEAN VODKA,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/8b142c50-1c5f-0137-67a6-1e32c900bc5d/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
440,ZACHLAWI PLATINUM VDK CITRUS SPLASH,none,30,none,none,"https://ip-distiller.imgix.net/images/spirits/2af80bc0-f532-0136-497a-46b0ac2959cd/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
441,RAIN CUCUMBER,none,30,none,none,"https://ip-distiller.imgix.net/images/spirits/ab0f2350-f2a6-0136-e796-02ab9f971ffe/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
442,OUR / BERLIN VODKA,none,37,none,none,"https://ip-distiller.imgix.net/images/spirits/ea641130-f28d-0136-e334-2657f1415a41/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
443,ABSOLUT ORIENT APPLE,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/e8dd7600-e8fc-0136-dd4b-16a7e5ad5ee7/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
444,RAIN ORGANICS LAVENDER LEMONADE,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/da7c8b50-e88d-0136-88db-72c308246da6/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
445,"ENCHANTED ROCK TEXAS VODKA, PEACH FLAVORED",none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/08131e30-e88d-0136-dd1c-16a7e5ad5ee7/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
446,UV CAKE,none,30,none,none,"https://ip-distiller.imgix.net/images/spirits/0d08a100-438f-0136-5ee6-0e049651645d/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
447,SEAGRAM'S GOLDEN APRICOT,none,35,"Introduced in late 2016, this Golden Apricot Flavored Vodka is made by adding natural flavors to Seagram's Extra Smooth Vodka, made from American grains. Bottled at 35% ABV.","{""grain"":15,""earthy"":0,""spicy"":0,""herbal"":0,""oily"":50,""chemical"":60,""rich"":65,""sweet"":85,""mineral"":0,""neutral"":0,""harsh"":40,""bitter"":0,""fruity"":30,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/952c05c0-0f8b-0136-e673-6a2e03f76a7f/seagrams_golden_apricot_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
448,"500,000 SCOVILLES NAGA CHILLI VODKA",none,40,"Bottled by The Hot Enough Vodka Co. in England, this flavored vodka uses Naga Jolokia chillies (also called ghost peppers). The Scoville scale is a way to measure the hotness or pungency level in a pepper. For reference, a jalapeño ranks from 2,500-8,000 on the scale and a habanero ranges from 100,000-350,000. Bottled in 20cl sized bottles at 80 proof.",none,"https://ip-distiller.imgix.net/images/spirits/9e238eb0-05f6-0136-4203-662304568800/500000_scovilles_naga_chilli_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
449,ARBIKIE STRAWBERRY VODKA,none,50,This flavored vodka is made by infusing fresh strawberries into Arbikie's estate-grown potato vodka. Each vintage will vary slightly as each crop varies. Sold in 500ml bottles at 50% ABV. Limited availability.,none,"https://ip-distiller.imgix.net/images/spirits/c7233670-da06-0135-b138-7a591218016f/arbikie_strawberry_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
450,ART IN THE AGE SWEET POTATO VODKA,none,40,"This is part of Tamworth’s Art in the Age line of limited bottles. Their Sweet Potato Vodka is infused with whole sweet potatoes, white oak chips, cloves, and maple syrup. Bottled in 375ml sized bottles.","{""grain"":0,""earthy"":30,""spicy"":0,""herbal"":0,""oily"":10,""chemical"":0,""rich"":55,""sweet"":45,""mineral"":0,""neutral"":25,""harsh"":10,""bitter"":0,""fruity"":20,""floral"":10}","https://ip-distiller.imgix.net/images/spirits/88386860-b514-0135-1db1-6ad916b4a411/art_in_the_age_sweet_potato_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
